movie_id,movie_name,runtime_min,mpa_rating,movie_year,genre
5011,NOVA: Killer Hurricanes,52,TV-PG,2017,Documentaries
5012,NOVA: Killer Volcanoes,54,TV-PG,2017,Documentaries
5013,NOVA: Poisoned Water,54,TV-PG,2017,Documentaries
5014,NOVA: Prediction by the Numbers,53,TV-G,2018,Documentaries
5015,NOVA: Secrets of the Shining Knight,53,TV-PG,2017,Documentaries
5016,November Criminals,86,PG-13,2017,"Dramas, Thrillers"
5017,Now and Then,102,PG-13,1995,Dramas
5018,Now More Than Ever: The History of Chicago,114,TV-MA,2016,"Documentaries, Music & Musicals"
5019,Nowhere Boy,99,R,2009,Dramas
5020,Numbered,55,TV-PG,2012,"Documentaries, International Movies"
5021,Numero Zero. The Roots of Italian Rap,91,TV-MA,2015,"Documentaries, International Movies, Music & Musicals"
5022,Nymphomaniac: Volume 1,117,NR,2013,"Dramas, Independent Movies, International Movies"
5023,Nymphomaniac: Volume II,124,TV-MA,2013,"Dramas, Independent Movies, International Movies"
5024,Oasis: Supersonic,122,R,2016,"Documentaries, International Movies, Music & Musicals"
5025,Obvious Child,84,R,2014,"Comedies, Dramas, Independent Movies"
5026,OcÃ©ans,84,G,2009,"Documentaries, International Movies"
5027,Occupation,120,R,2018,"Action & Adventure, Sci-Fi & Fantasy"
5028,Ocean's Eleven,127,TV-PG,1960,"Action & Adventure, Classic Movies, Comedies"
5029,Ocean's Thirteen,122,PG-13,2007,"Action & Adventure, Comedies"
5030,Ocean's Twelve,125,PG-13,2004,"Action & Adventure, Comedies"
5031,Oh My Ghost 4,106,TV-MA,2015,"Comedies, Horror Movies, International Movies"
5032,Off Course,107,TV-MA,2015,"Comedies, International Movies"
5033,Officer Downe,91,R,2016,Action & Adventure
5034,Oh My Ghost 2,103,TV-MA,2011,"Comedies, Horror Movies, International Movies"
5035,Oh My Ghost 3,103,TV-MA,2012,"Comedies, Horror Movies, International Movies"
5036,Oklahoma City,102,TV-14,2017,Documentaries
5037,Omar and Salma 3,97,TV-MA,2012,"Comedies, International Movies, Romantic Movies"
5038,On the Wrong Track,89,TV-14,1983,"Action & Adventure, International Movies"
5039,On Yoga The Architecture of Peace,92,TV-14,2017,"Documentaries, Faith & Spirituality"
5040,Onaatah,107,TV-14,2016,"Dramas, International Movies"
5041,Once In A Lifetime Sessions with Moby,86,TV-14,2018,"Documentaries, Music & Musicals"
5042,Once In A Lifetime Sessions with Nile Rodgers,70,TV-PG,2018,"Documentaries, Music & Musicals"
5043,Once In A Lifetime Sessions with Noel Gallagher,66,TV-MA,2018,"Documentaries, Music & Musicals"
5044,Once In A Lifetime Sessions with TLC,72,TV-PG,2018,"Documentaries, Music & Musicals"
5045,Once Upon a Time in London,111,TV-MA,2019,"Dramas, International Movies"
5046,Stink!,91,TV-PG,2015,Documentaries
5047,Once Upon a Time in the West,166,PG-13,1968,"Action & Adventure, Classic Movies, International Movies"
5048,One Day,135,TV-PG,2016,"Dramas, International Movies, Romantic Movies"
5049,One Direction: This Is Us,92,PG,2013,"Documentaries, Music & Musicals"
5050,Operation Odessa,93,TV-MA,2018,Documentaries
5051,One Last Thing,92,TV-MA,2018,Dramas
5052,One More Shot,89,TV-MA,2017,Documentaries
5053,One Night Stand,93,TV-MA,2016,"Dramas, International Movies, Music & Musicals"
5054,Only God Forgives,90,R,2013,"Cult Movies, Independent Movies, Thrillers"
5055,Only the Dead,76,TV-MA,2015,"Documentaries, International Movies"
5056,Open Season,86,PG,2006,"Children & Family Movies, Comedies"
5057,Operation Chromite,111,NR,2016,"Action & Adventure, Dramas, International Movies"
5058,Operation Mekong,124,TV-MA,2016,"Action & Adventure, International Movies"
5059,Operation Red Sea,139,TV-MA,2018,"Action & Adventure, International Movies"
5060,Operator,91,TV-MA,2016,"Comedies, Dramas, Independent Movies"
5061,Opium and the Kung Fu Master,86,TV-MA,1984,"Action & Adventure, International Movies"
5062,Oru Vishsheshapetta Biryani Kissa,122,TV-14,2017,"Comedies, Dramas, International Movies"
5063,OtherLife,96,TV-MA,2017,"Dramas, Independent Movies, International Movies"
5064,Ottaal,88,TV-PG,2014,"Dramas, International Movies"
5065,Our Godfather,93,TV-MA,2019,"Documentaries, International Movies"
5066,Our House,90,PG-13,2018,"Horror Movies, Thrillers"
5067,Outlawed,102,TV-MA,2018,Action & Adventure
5068,P,105,TV-MA,2006,"Horror Movies, International Movies"
5069,P Se PM Tak,117,TV-14,2015,"Comedies, Independent Movies, International Movies"
5070,P.S. I Love You,126,PG-13,2007,"Dramas, Romantic Movies"
5071,Paathi,89,TV-14,2017,"Dramas, International Movies"
5072,Pablo Escobar: Angel or Demon?,82,NR,2007,"Documentaries, International Movies"
5073,Pahuyut Fighting Beat,82,TV-MA,2007,"Action & Adventure, International Movies"
5074,Paid in Full,98,R,2002,"Action & Adventure, Dramas"
5075,Paint It Black,96,R,2016,Dramas
5076,Painted Faces,108,TV-PG,1988,"Dramas, International Movies"
5077,Palio,91,TV-14,2015,"Documentaries, International Movies, Sports Movies"
5078,Palm Trees in the Snow,163,TV-MA,2015,"Dramas, International Movies, Romantic Movies"
5079,Panic Room,112,R,2002,Thrillers
5080,Papa the Great,137,TV-PG,2000,"Comedies, Dramas, International Movies"
5081,Paper Year,89,TV-MA,2018,"Dramas, Independent Movies, Romantic Movies"
5082,Paranormal Activity,86,R,2007,"Horror Movies, Thrillers"
5083,Pardes,187,TV-14,1997,"Dramas, International Movies, Romantic Movies"
5084,Pareeth Pandaari,109,TV-PG,2017,"Dramas, Independent Movies, International Movies"
5085,Paris Is Burning,77,R,1990,"Classic Movies, Cult Movies, Documentaries"
5086,Passenger 57,84,R,1992,Action & Adventure
5087,Patiala House,140,TV-PG,2011,"Dramas, International Movies, Sports Movies"
5088,Patient Seventeen,68,TV-14,2017,Documentaries
5089,Patriot Games,117,R,1992,Action & Adventure
5090,Patron Mutlu Son Istiyor,105,TV-MA,2014,"Comedies, International Movies, Romantic Movies"
5091,Paul Blart: Mall Cop,91,PG,2009,"Action & Adventure, Comedies"
5092,Paulettante Veedu,104,TV-14,2016,"Dramas, International Movies"
5093,Paying Guests,114,TV-14,2009,"Comedies, International Movies"
5094,Pee Mak,112,TV-MA,2013,"Comedies, Horror Movies, International Movies"
5095,Phamous,108,TV-MA,2018,"Dramas, International Movies, Thrillers"
5096,Pekak,95,TV-MA,2016,"Dramas, International Movies"
5097,Penelope,89,PG,2006,"Children & Family Movies, Comedies, Romantic Movies"
5098,People You May Know,108,TV-MA,2016,"Dramas, LGBTQ Movies"
5099,Perfect Bid: The Contestant Who Knew Too Much,72,TV-MA,2017,Documentaries
5100,Perfect Stranger,109,R,2007,Thrillers
5101,Personal Shopper,105,R,2016,"Dramas, International Movies, Thrillers"
5102,Peter and the Farm,92,TV-MA,2016,Documentaries
5103,Peter Rabbit,95,PG,2018,"Children & Family Movies, Comedies"
5104,Phantom Boy,85,PG,2015,"Action & Adventure, Dramas, International Movies"
5105,Philadelphia,126,PG-13,1993,"Classic Movies, Dramas, LGBTQ Movies"
5106,Phir Se,118,TV-14,2015,"International Movies, Romantic Movies"
5107,Phobia 2,125,TV-MA,2009,"Horror Movies, International Movies"
5108,Phone Swap,112,TV-14,2012,"Comedies, International Movies, Romantic Movies"
5109,Phullu,96,TV-14,2017,"Dramas, Independent Movies, International Movies"
5110,Pick of the Litter,81,TV-PG,2018,"Children & Family Movies, Documentaries"
5111,Pierre Jackson,81,TV-MA,2018,Romantic Movies
5112,Pimpal,92,TV-PG,2017,"Dramas, Independent Movies, International Movies"
5113,Pitaah,127,TV-MA,2002,"Dramas, International Movies, Music & Musicals"
5114,"Pizza, birra, faso",81,TV-MA,1998,"Dramas, International Movies"
5115,"Plaire, aimer et courir vite",133,TV-MA,2018,"Dramas, Independent Movies, International Movies"
5116,Planet Hulk,81,TV-14,2010,"Action & Adventure, Sci-Fi & Fantasy"
5117,Planetarium,108,TV-MA,2016,"Dramas, International Movies"
5118,Platoon,120,R,1986,"Action & Adventure, Classic Movies, Dramas"
5119,Playing for Time,149,TV-14,1980,Dramas
5120,Playing Hard,92,TV-MA,2018,"Documentaries, International Movies"
5121,Pope Francis: A Man of His Word,96,PG,2018,"Documentaries, Faith & Spirituality, International Movies"
5122,Popeye,114,PG,1980,"Action & Adventure, Children & Family Movies, Comedies"
5123,Porto,77,TV-MA,2016,"Dramas, Independent Movies, Romantic Movies"
5124,Postcards from London,90,TV-MA,2018,"Dramas, Independent Movies, LGBTQ Movies"
5125,Power Rangers: Megaforce: The Robo Knight Before Christmas,24,TV-Y7,2013,Children & Family Movies
5126,Prague,106,TV-MA,2013,"Dramas, Independent Movies, International Movies"
5127,Prelude to War,52,TV-14,1942,"Classic Movies, Documentaries"
5128,Premachi Goshta,127,TV-14,2013,"International Movies, Romantic Movies"
5129,Prescription Thugs,86,NR,2015,Documentaries
5130,Primal Fear,131,R,1996,"Dramas, Thrillers"
5131,Prince Charming,93,TV-14,1984,"Comedies, International Movies, Romantic Movies"
5132,Princess Cyd,97,TV-MA,2017,"Dramas, Independent Movies, LGBTQ Movies"
5133,Professor Mack,84,TV-MA,2018,"Comedies, Romantic Movies"
5134,Prosecuting Evil: The Extraordinary World of Ben Ferencz,83,TV-MA,2019,Documentaries
5135,Pukar,165,TV-14,2000,"Action & Adventure, Dramas, International Movies"
5136,Pulp Fiction,154,R,1994,"Classic Movies, Cult Movies, Dramas"
5137,Punjab 1984,158,TV-14,2014,"Dramas, International Movies"
5138,Pusher,89,R,2012,Action & Adventure
5139,Pyaar Ka Punchnama,149,TV-14,2011,"Comedies, Dramas, International Movies"
5140,Q Ball,96,TV-MA,2019,"Documentaries, Sports Movies"
5141,Quantum of Solace,106,PG-13,2008,Action & Adventure
5142,Queen of the Desert,128,PG-13,2015,Dramas
5143,R.L. Stine's Mostly Ghostly,98,PG,2008,"Children & Family Movies, Comedies"
5144,Race to Witch Mountain,99,PG,2009,Children & Family Movies
5145,Rachel Getting Married,113,R,2008,"Dramas, Independent Movies"
5146,Radical: the Controversial Saga of Dada Figueiredo,71,TV-MA,2013,"Documentaries, International Movies, Sports Movies"
5147,Radiopetti,83,TV-PG,2015,"Dramas, International Movies"
5148,Raging Bull,129,R,1980,"Classic Movies, Dramas, Sports Movies"
5149,Rahasya,117,TV-14,2015,"Dramas, International Movies"
5150,Raiders!: The Story of the Greatest Fan Film Ever Made,93,NR,2015,Documentaries
5151,Railroad Tigers,124,TV-14,2016,"Action & Adventure, Comedies, International Movies"
5152,Raja Hindustani,177,TV-14,1996,"Dramas, International Movies, Romantic Movies"
5153,Rajnigandha,104,TV-PG,1974,"Comedies, Dramas, Independent Movies"
5154,Ralph Breaks the Internet: Wreck-It Ralph 2,113,PG,2018,"Children & Family Movies, Comedies"
5155,Ram Teri Ganga Maili,178,TV-14,1985,"Classic Movies, Dramas, International Movies"
5156,Ramen Shop,90,TV-PG,2018,"Dramas, International Movies"
5157,Ramji Londonwaley,154,TV-14,2005,"Comedies, Dramas, International Movies"
5158,Rampant,122,TV-MA,2018,"Action & Adventure, Horror Movies, International Movies"
5159,Ranbhool,115,TV-MA,2010,"Horror Movies, International Movies, Thrillers"
5160,Rangreza,126,TV-14,2017,"Dramas, International Movies, Music & Musicals"
5161,Rats,88,NR,2016,Documentaries
5162,Reaction,99,TV-14,2011,"Dramas, International Movies"
5163,Ready,144,TV-PG,2011,"Comedies, International Movies, Romantic Movies"
5164,Refugee,24,TV-PG,2016,Documentaries
5165,Rebel Without a Cause,111,PG-13,1955,"Classic Movies, Dramas"
5166,Recall,73,TV-MA,2018,Dramas
5167,Red Christmas,81,TV-MA,2016,Horror Movies
5168,Red Dawn,114,PG-13,1984,"Action & Adventure, Cult Movies"
5169,Red Oleanders Raktokarobi,112,TV-14,2017,"Dramas, International Movies"
5170,Red Trees,80,TV-PG,2017,"Documentaries, International Movies"
5171,Regatta,100,TV-MA,2015,"Action & Adventure, Dramas, International Movies"
5172,Reincarnated,96,R,2012,"Documentaries, Music & Musicals"
5173,Rembat,88,TV-PG,2015,"Action & Adventure, Comedies, International Movies"
5174,Remember,95,R,2015,"Action & Adventure, Dramas"
5175,Remember Me,112,PG-13,2010,"Dramas, Romantic Movies"
5176,Rememory,112,PG-13,2017,"Dramas, Sci-Fi & Fantasy"
5177,Secrets of Scotland Yard,55,TV-14,2013,Documentaries
5178,Resident Evil: Afterlife,97,R,2010,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
5179,Residente,97,TV-MA,2017,"Documentaries, Music & Musicals"
5180,Restless Creature: Wendy Whelan,94,TV-MA,2016,Documentaries
5181,Return To The 36th Chamber,97,R,1980,"Action & Adventure, Comedies, International Movies"
5182,Revelations,118,NR,2016,"Dramas, International Movies"
5183,Revenge of the Green Dragons,95,R,2014,"Action & Adventure, Dramas, Independent Movies"
5184,Revolutionary Road,120,R,2008,"Dramas, Romantic Movies"
5185,Rezeta,84,NR,2012,"Dramas, Independent Movies, International Movies"
5186,Righteous Kill,101,R,2008,"Dramas, Thrillers"
5187,Ringan,103,TV-14,2015,"Dramas, International Movies"
5188,Rise of the Zombie,83,TV-MA,2013,"Horror Movies, International Movies"
5189,Rivaaz,107,TV-MA,2011,"Dramas, Independent Movies, International Movies"
5190,Road to Sangam,136,TV-14,2010,"Dramas, Independent Movies, International Movies"
5191,Road to Yesterday,96,TV-14,2015,"Dramas, International Movies"
5192,Roberto Saviano: Writing Under Police Protection,45,TV-14,2016,"Documentaries, International Movies"
5193,Robin Hood: The Rebellion,92,TV-14,2018,"Action & Adventure, Independent Movies, International Movies"
5194,Roots,62,TV-PG,2016,"Documentaries, International Movies, Music & Musicals"
5195,Rocky,120,PG,1976,"Action & Adventure, Classic Movies, Dramas"
5196,Rocky II,119,PG,1979,"Dramas, Sports Movies"
5197,Rocky III,100,PG,1982,"Dramas, Sports Movies"
5198,Rocky IV,92,PG,1985,"Dramas, Sports Movies"
5199,Rocky V,104,PG-13,1990,"Dramas, Sports Movies"
5200,Roger Corman's Death Race 2050,93,R,2017,"Action & Adventure, Sci-Fi & Fantasy"
5201,Roh's Beauty,98,TV-MA,2014,"Dramas, International Movies"
5202,Roll Red Roll,80,TV-MA,2018,Documentaries
5203,Rolling Papers,79,TV-MA,2015,Documentaries
5204,Romeo Ranjha,122,TV-14,2014,"Action & Adventure, Comedies, Music & Musicals"
5205,Room,118,R,2015,"Dramas, Independent Movies"
5206,Room for Rent,89,TV-MA,2017,"Comedies, Independent Movies"
5207,Room on the Broom,26,TV-Y7,2012,"Children & Family Movies, Independent Movies"
5208,Rosemary's Baby,137,R,1968,"Classic Movies, Horror Movies, Thrillers"
5209,Rounders,121,R,1998,Dramas
5210,Rukh,103,TV-MA,2017,"Dramas, Independent Movies, International Movies"
5211,Rumble,92,TV-MA,2016,"Action & Adventure, Independent Movies"
5212,Rumble in the Bronx,89,R,1995,"Action & Adventure, Comedies, International Movies"
5213,Rumor Has It,97,PG-13,2005,"Comedies, Romantic Movies"
5214,Run,134,TV-14,2004,"Action & Adventure, International Movies, Music & Musicals"
5215,Runaway Bride,116,PG,1999,"Comedies, Romantic Movies"
5216,Running for Grace,110,TV-14,2018,"Dramas, Romantic Movies"
5217,Running Out Of Time,88,TV-14,2018,Thrillers
5218,Russell Madness,93,PG,2015,"Children & Family Movies, Comedies, Sports Movies"
5219,Russell Peters: Notorious,72,NR,2013,Stand-Up Comedy
5220,Rustom,141,TV-14,2016,"Dramas, International Movies"
5221,S Is for Stanley,82,TV-MA,2016,"Documentaries, International Movies"
5222,S.W.A.T.,117,PG-13,2003,Action & Adventure
5223,Saath Saath,118,TV-14,1982,"Dramas, Independent Movies, International Movies"
5224,Sacro GRA,91,TV-MA,2013,"Documentaries, International Movies"
5225,Sadece Sen,105,TV-MA,2014,"Dramas, International Movies, Romantic Movies"
5226,Sadie's Last Days on Earth,94,TV-14,2016,"Comedies, Sci-Fi & Fantasy"
5227,Sadma,137,TV-14,1983,"Dramas, International Movies, Romantic Movies"
5228,Saeed Mirza: The Leftist Sufi,61,TV-MA,2016,"Documentaries, International Movies"
5229,Safety Not Guaranteed,86,R,2012,"Comedies, Independent Movies, Romantic Movies"
5230,Saheb Bibi Golaam,118,TV-MA,2016,"Dramas, International Movies"
5231,Sairat,173,TV-14,2016,"Dramas, International Movies, Romantic Movies"
5232,Sakhi,152,TV-PG,2007,"Dramas, International Movies, Music & Musicals"
5233,Salem: His Sister's Father,99,TV-14,2014,"Dramas, International Movies"
5234,Samantaral,110,TV-MA,2017,"Dramas, International Movies"
5235,Samarppanam,116,TV-PG,2017,"Dramas, International Movies"
5236,Sameer Abu Alneel,107,TV-14,2013,"Comedies, International Movies"
5237,Samson,109,PG-13,2018,"Action & Adventure, Dramas, Faith & Spirituality"
5238,San Pietro,32,TV-14,1945,"Classic Movies, Documentaries"
5239,Sanai Choughade,122,TV-14,2008,"Comedies, Dramas, International Movies"
5240,Sangam,228,TV-14,1964,"Classic Movies, Dramas, International Movies"
5241,Santa Claws,86,TV-PG,2014,"Children & Family Movies, Comedies"
5242,Santa's Apprentice,72,TV-G,2010,Children & Family Movies
5243,Sarah's Key,102,PG-13,2010,"Dramas, International Movies"
5244,Secrets of Her Majesty's Secret Service,55,TV-PG,2014,"Documentaries, International Movies"
5245,Sardaar ji,140,TV-14,2015,"Comedies, International Movies, Music & Musicals"
5246,Sardaarji 2,145,TV-PG,2016,"Action & Adventure, Comedies, International Movies"
5247,Sarivar Sari,126,TV-14,2005,"Dramas, International Movies"
5248,Sarvopari Palakkaran,133,TV-14,2017,"Dramas, International Movies"
5249,Sat Sri Akal,141,TV-14,2008,"Dramas, Faith & Spirituality, International Movies"
5250,Satan & Adam,78,TV-MA,2018,"Documentaries, Music & Musicals"
5251,Satrangi Re,150,TV-14,2012,"Dramas, International Movies, Music & Musicals"
5252,Satte Pe Satta,153,TV-14,1982,"Comedies, Cult Movies, Dramas"
5253,Saturday Church,83,TV-MA,2017,"Dramas, LGBTQ Movies"
5254,Savage Dog,95,TV-MA,2017,"Action & Adventure, Independent Movies"
5255,Savage Raghda,93,TV-MA,2018,"Comedies, International Movies, Romantic Movies"
5256,Saving Mr. Banks,126,PG-13,2013,"Comedies, Dramas"
5257,Saving ZoÃ«,95,R,2019,Dramas
5258,Say When,99,R,2014,"Comedies, Dramas, Independent Movies"
5259,Scales: Mermaids Are Real,93,PG,2017,Children & Family Movies
5260,Scandal in Sorrento,93,TV-PG,1955,"Classic Movies, Comedies, Independent Movies"
5261,Secrets of Highclere Castle,54,TV-PG,2013,"Documentaries, International Movies"
5262,Scary Movie,88,R,2000,"Comedies, Horror Movies"
5263,Scary Movie 5,88,PG-13,2013,"Comedies, Horror Movies"
5264,Schindler's List,195,R,1993,"Classic Movies, Dramas"
5265,School Daze,120,R,1988,"Comedies, Dramas"
5266,Scooby-Doo on Zombie Island,77,TV-PG,1998,Children & Family Movies
5267,Scott Pilgrim vs. the World,112,PG-13,2010,"Action & Adventure, Comedies, Cult Movies"
5268,Scream 2,121,R,1997,Horror Movies
5269,Scream 3,117,R,2000,Horror Movies
5270,Seal Team Six: The Raid on Osama Bin Laden,90,TV-MA,2012,Action & Adventure
5271,Searching for Bobby Fischer,110,PG,1993,"Children & Family Movies, Classic Movies, Dramas"
5272,Searching for Sugar Man,86,PG-13,2012,"Documentaries, International Movies, Music & Musicals"
5273,Season of the Witch,95,PG-13,2011,"Action & Adventure, Sci-Fi & Fantasy"
5274,Secret,101,TV-PG,2007,"Dramas, International Movies, Music & Musicals"
5275,Secret in Their Eyes,111,PG-13,2015,"Dramas, Thrillers"
5276,Secrets of Althorp - The Spencers,54,TV-PG,2013,"Documentaries, International Movies"
5277,Secrets of Chatsworth,54,TV-PG,2013,"Documentaries, International Movies"
